"","lga_id","UID","NAME","TYPE","WARD","COMMUNITY","unique_lga"
"11063",452,"bkve","Runji MDGs MCHC","maternity","Runji","Runji","katsina_kusada"
"11064",452,"zgoj","Boko-Sire HC","healthpostdispensary","Boko-Sire","Boko-Sire","katsina_kusada"
"11065",452,"wgfg","Kusada Mobile Ambulance","cottagehospital","Kusada","Kusada","katsina_kusada"
"11066",452,"bzni","Jofalawa HC","generalhospital","Jofalawa","Jofalawa","katsina_kusada"
"11067",452,"qicw","Dudunni MPHC","wardmodelphccentre","Dudunni","Dudunni","katsina_kusada"
"11068",452,"fbpg","Tittike HC","healthpostdispensary","Tittike","Tittike","katsina_kusada"
"11069",452,"kcjd","Mairana HC","primaryhealthcarecentre","Mairana","Mairana","katsina_kusada"
"11070",452,"iojf","S/Gari MCHC","maternity","S/Gari","S/Gari","katsina_kusada"
"11071",453,"wgcj","PHC Kilankwa 1","primaryhealthclinic","Kilankwa","Kilankwa","fct_kwali"
"11072",453,"zhdj","PHC kilankwa 1","primaryhealthclinic","Kilankwa","Kilankwa","fct_kwali"
"11073",453,"mfwj","Hetti Hospital","cottagehospital","Yangoji","Yangoji","fct_kwali"
"11074",453,"dgei","PHC Kilankwa  11","primaryhealthclinic","Kilankwa","Kilankwa","fct_kwali"
"11075",453,"gttg","PHC Bako","primaryhealthclinic","pai/bako","pai","fct_kwali"
"11076",453,"mwcf","ChC Dabi/Bako","comprehensivehealthcentre","pai/Dabi","Pai/Dabi","fct_kwali"
"11077",453,"xwqp","PHC Kwaita Hausa","primaryhealthclinic","Gumbo/Kwaita hausa","Gumbo/Kwaita Hausa","fct_kwali"
"11078",453,"jwdu","CHC Dabi/bako","primaryhealthclinic","pai/dabi","pai/dabi","fct_kwali"
"11079",453,"fdug","Choice Maternity Hospital","maternity","Kwali","Kwali","fct_kwali"
"11080",453,"gxfg","Model PHC Kwaita","wardmodelphccentre","yebu","yebu","fct_kwali"
"11081",453,"qjsm","Health Post Ike","healthpostdispensary","Ashara/Ike","Ashara/ Ike","fct_kwali"
"11082",453,"ewgz","PHC Gomani","primaryhealthclinic","Kundu","Kundu","fct_kwali"
"11083",453,"brlf","PHC Sheda","primaryhealthclinic","Kilankwa/Sheda","Kilankwa/Sheda","fct_kwali"
"11084",453,"tivv","PHC Piri","primaryhealthclinic","Gumbo/Piri","Gumbo/Piri","fct_kwali"
"11085",453,"ntwp","Yaweh Clinic /Maternity ernity","maternity","Kwali","Kwali","fct_kwali"
"11086",453,"pvne","PHC Kamadi","primaryhealthclinic","Ashara/Kamadi","Ashara/Kamadi","fct_kwali"
"11087",453,"rrgk","PHC FUKA","primaryhealthclinic","DAFA","FUKA","fct_kwali"
"11088",453,"mfab","LUMA HOSPITAL","maternity","GUMBO","GUMBO","fct_kwali"
"11089",453,"tlvp","PHC Damasuka","primaryhealthclinic","Kundu","Kundu","fct_kwali"
"11090",453,"nzst","PHC KUNDU","primaryhealthclinic","KUNDU","KUNDU","fct_kwali"
"11091",453,"hnjg","PHC Petti","primaryhealthclinic","kilankwa","Kilankwa/petti","fct_kwali"
"11092",453,"pcol","Chida Health Post","healthpostdispensary","wako","Wako/Chida","fct_kwali"
"11093",453,"aaoe","PHC Fuka","primaryhealthclinic","Dafa/Fuka","Dafa/Fuka","fct_kwali"
"11094",453,"gycl","PHC Kundu","primaryhealthclinic","Kundu","Kundu","fct_kwali"
"11095",453,"xzcr","PHC Fogbe","primaryhealthclinic","Ashara/Fogbe","Ashara/Fogbe","fct_kwali"
"11096",453,"dtjm","PHC Gumani","primaryhealthclinic","Kundu","Kundu","fct_kwali"
"11097",453,"mgky","PHC Bukpe","primaryhealthclinic","Wako","Bukpe","fct_kwali"
"11098",453,"uvji","PHC Dangars","primaryhealthclinic","Wako/Dangars","Wako/Dangars","fct_kwali"
"11099",453,"dbuh","Liyebe Clinic /Maternity ernity","maternity","Pai/Dabi","Pai/Dabi","fct_kwali"
"11100",453,"pdyd","PHC KOkoko","primaryhealthclinic","Yangoji /Kokoko","Yangoji/Kokoko","fct_kwali"
"11101",453,"bojp","PHC Piri","primaryhealthclinic","Gumbo/Piri","Gumbo/piri","fct_kwali"
"11102",453,"blfx","PHC Petti","primaryhealthclinic","Kilankwa/Petti","Kilankwa/Petti","fct_kwali"
"11103",453,"ojje","PHC Fogbe","primaryhealthclinic","Ashara/Fogbe","ashara/Fogbe","fct_kwali"
"11104",453,"qusd","PHC Dapa","primaryhealthclinic","Wako","Wako/Dapa","fct_kwali"
"11105",453,"cxng","PHC Yambebu","primaryhealthclinic","Yebu","yebu","fct_kwali"
"11106",453,"optf","Health Post Ike","healthpostdispensary","Ashara/Ike","Ashara/Ike","fct_kwali"
"11107",453,"crov","PHC Ijah Sarki","primaryhealthclinic","Yangoji/Ijah Sarki","Yangoji/Ijah Sarki","fct_kwali"
"11108",453,"vvxx","PHC PIRI","primaryhealthclinic","GUMBO","PIRI","fct_kwali"
"11109",453,"ptlm","General Hospital Kwali","generalhospital","Kwali","Kwali","fct_kwali"
"11110",453,"ywsp","PHC Ubosharu","primaryhealthclinic","wako","WAko/ubosharu","fct_kwali"
"11111",453,"bjcs","Health Post IKE","healthpostdispensary","ASHARA","IKE","fct_kwali"
"11112",453,"xxwx","PHC Fuka","primaryhealthclinic","Dafa/Fuka","Dafa/ Fuka","fct_kwali"
"11113",453,"adrz","Luma Hoapital","maternity","Gumbo","Gumbo","fct_kwali"
"11114",453,"fyiy","Luma Hospital","maternity","Gumbo","Gumbo","fct_kwali"
"11115",453,"sojb","PHC Leleyi Gwari","primaryhealthclinic","Pai/leleyi","Pai/Leleyi","fct_kwali"
"11116",453,"wown","PHC Kigbe","primaryhealthclinic","Yebu","Yebu/kigbe","fct_kwali"
"11117",453,"bzlt","PHC Yebu","primaryhealthclinic","Yebu","Yebu","fct_kwali"
"11118",453,"vvlv","Rhema Foundation","cottagehospital","Kwali","Kwali","fct_kwali"
"11119",453,"euvt","PHC Kamadi","primaryhealthclinic","Ashara/Kamadi","Ashara/ Kamadi","fct_kwali"
"11120",453,"ebdu","PHC Bako","primaryhealthclinic","Bako","Bako","fct_kwali"
"11121",453,"cpfd","PHC Damakusa","primaryhealthclinic","Kundu","Kundu","fct_kwali"
"11122",453,"mmzz","Health Post Tungan/Sarki","healthpostdispensary","Kundu","Kundu","fct_kwali"
"11123",453,"iklx","PHC Bako","primaryhealthclinic","Pai/Bako","pai/Bako","fct_kwali"
"11124",453,"nzaz","General Hospital Kwali","generalhospital","kwali","kwali","fct_kwali"
"11125",453,"eqhh","PHC KWAITA HAUSA","primaryhealthclinic","GUMBO","KWAITA HOUSA","fct_kwali"
"11126",453,"jatz","PHC ASHARA","primaryhealthclinic","ASHARA","ASHARA","fct_kwali"
"11127",453,"lags","Liyebe Clinic / Maternity","maternity","pai","pai","fct_kwali"
"11128",453,"mjkn","Yahweh Clinic/Maternity ernity","maternity","Kwali","Kwali","fct_kwali"
"11129",453,"ombh","PHC Kilankwa 1","primaryhealthclinic","kilankwa","Kilankwa","fct_kwali"
"11130",453,"hegc","Albha Clinic /Maternity ernity","maternity","Pai","Pai","fct_kwali"
"11131",453,"bwbc","PHC Yebu","primaryhealthclinic","yebu","yebu","fct_kwali"
"11132",453,"ywaq","PHC Kigbe","primaryhealthclinic","Yebu","yebu/kigbe","fct_kwali"
"11133",453,"cmgb","Model PHC kwaita","wardmodelphccentre","yebu","yebu","fct_kwali"
"11134",453,"iljl","PHS Yewuti","primaryhealthclinic","Wako","yewuti","fct_kwali"
"11135",453,"lxnb","PHC Wako","primaryhealthclinic","Wako","Wako","fct_kwali"
"11136",453,"bvjo","PHC Ashara","primaryhealthclinic","Ashara","ashara","fct_kwali"
"11137",453,"ljib","PHC Yambebu","primaryhealthclinic","Yebu","Yebu","fct_kwali"
"11138",453,"rjsp","PHC DAFA","primaryhealthclinic","DAFA","DAFA","fct_kwali"
"11139",453,"eaxz","PHC Gumbo","primaryhealthclinic","Gumbo","Gumbo","fct_kwali"
"11140",453,"igpp","Hetti Hospital","cottagehospital","yangoji","yangoji","fct_kwali"
"11141",453,"jima","PHC Leleyi Gwari","primaryhealthclinic","Pai/Leleyi","Pai/Leleyi","fct_kwali"
"11142",453,"tvpw","PHC Kigbe","primaryhealthclinic","Yebu/Kigbe","Yebu/Kigbe","fct_kwali"
"11143",453,"cpet","Modal PHC Kwaita","wardmodelphccentre","Yebu","Yebu","fct_kwali"
"11144",453,"kuln","PHC Leleyi Gwari","primaryhealthclinic","Pai","Pai","fct_kwali"
"11145",453,"jmef","PHC Yebu","primaryhealthclinic","yebu","yebu","fct_kwali"
"11146",453,"srmw","Alheri Clinic","primaryhealthclinic","Yangoji/kokoko","yangoji/kokoko","fct_kwali"
"11147",453,"jwyo","PHC LeleyeGwari","primaryhealthclinic","Leleyi/Pai","Leleyi/Pai","fct_kwali"
"11148",453,"eajf","Choice Maternity Hospital","maternity","Kwali","Kwali","fct_kwali"
"11149",453,"rgby","PHC Dafa","primaryhealthclinic","Dafa/Dafa","Dafa/Dafa","fct_kwali"
"11150",453,"cayj","PHC Fogbe","primaryhealthclinic","Ashara/Fogbe","","fct_kwali"
"11151",453,"zjqc","Albha Clinic/ Maternity","maternity","pai","pai","fct_kwali"
"11152",453,"hhcg","PHC Kilankwa 11","primaryhealthclinic","Kilankwa","Kilankwa","fct_kwali"
"11153",453,"dqiu","PHC Leda","primaryhealthclinic","Yebu/Leda","Yebu/Leda","fct_kwali"
"11154",453,"dvzp","PHC Farakutu","primaryhealthclinic","Yebu","yebu/Fulakuti","fct_kwali"
"11155",454,"gfvs","LGHC tomatar","primaryhealthclinic","mbadura","mbadura","benue_kwande"
"11156",454,"eube","LGHC anwase","primaryhealthclinic","mbaikyor","mbaikyor","benue_kwande"
"11157",454,"xikn","LGHC ufande","primaryhealthclinic","moon","moon","benue_kwande"
"11158",454,"psud","ostra gum clinic","primaryhealthclinic","tondov I","tondov I","benue_kwande"
"11159",454,"mhsh","LGHC ikyoor","primaryhealthclinic","mbayoo","mbayoo","benue_kwande"
"11160",454,"gcum","torr HC ajio","cottagehospital","mbaketsa","mbaketsa","benue_kwande"
"11161",454,"tucz","LGHC liba","primaryhealthclinic","mbaikyor","mbaikyor","benue_kwande"
"11162",454,"iwbu","LGHC abenga","primaryhealthclinic","agbakyan","agbakyan","benue_kwande"
"11163",454,"kwso","LGHC mbakumbaka","primaryhealthclinic","liev ii","liev ii","benue_kwande"
"11164",454,"pguj","de mbawer medical complex","primaryhealthclinic","mbayoo","mbayoo","benue_kwande"
"11165",454,"tdnl","LGHC ada","primaryhealthclinic","tondov ii","tondov ii","benue_kwande"
"11166",454,"dtdu","LGHC tomahaa usambe","primaryhealthclinic","liev i","liev i","benue_kwande"
"11167",454,"mzhi","zummso clinic","primaryhealthclinic","township","township","benue_kwande"
"11168",454,"klwx","nkst CHC ahobee","comprehensivehealthcentre","liev II","liev II","benue_kwande"
"11169",454,"dydu","LGHC ukor dugh","primaryhealthclinic","liev ii","liev ii","benue_kwande"
"11170",454,"xfiy","LGHC gbodi","primaryhealthclinic","yaav","yaav","benue_kwande"
"11171",454,"kcli","LGHC nyamkyume","primaryhealthclinic","menev","menev","benue_kwande"
"11172",454,"ojcx","FSP agenogo","primaryhealthcarecentre","liev ii","liev ii","benue_kwande"
"11173",454,"vvcv","LGHC igubua","primaryhealthclinic","mbaikyor","mbaikyor","benue_kwande"
"11174",454,"iqgn","LGHC nyagba","primaryhealthclinic","mbadura","mbadura","benue_kwande"
"11175",454,"ltkr","CHC koti shaya","comprehensivehealthcentre","tondov II","tondov II","benue_kwande"
"11176",454,"hlkh","LGHC inja-kendev","primaryhealthclinic","mbaikyor","mbaikyor","benue_kwande"
"11177",454,"rrgq","LGHC kan","primaryhealthclinic","mbadura","mbadura","benue_kwande"
"11178",454,"bemq","richam HC","primaryhealthclinic","agbakyan","agbakyan","benue_kwande"
"11179",454,"fyeq","Basic Health Centre mbaiwen","primaryhealthclinic","township","township","benue_kwande"
"11180",454,"ljud","ahobee HC","primaryhealthclinic","menev","menev","benue_kwande"
"11181",454,"cwln","PHC mbaduku","primaryhealthcarecentre","tondov II","tondov II","benue_kwande"
"11182",454,"apji","LGHC mbakunu","primaryhealthclinic","tondov i","tondov i","benue_kwande"
"11183",454,"nzzs","ligom clinic abande","cottagehospital","mbaikyor","mbaikyor","benue_kwande"
"11184",454,"nqms","LGHC acha","primaryhealthclinic","mbaikyor","mbaikyor","benue_kwande"
"11185",455,"nstu","GWARAM Health Post","healthpostdispensary","DUKUL","GWARAM","gombe_kwami"
"11186",455,"cysa","DOHO Health Post","healthpostdispensary","DOHO","DOTTO","gombe_kwami"
"11187",455,"yzbn","ALLUGEL Health Post","healthpostdispensary","DUKUL","ALLUGEL","gombe_kwami"
"11188",455,"oapp","GARIN ABBASU","primaryhealthclinic","KOMFULATA","GARIN ABBASU","gombe_kwami"
"11189",455,"ltho","MALLERI Health Post","healthpostdispensary","MALLERI","MALLERI","gombe_kwami"
"11190",455,"llij","GERKWAMI Health Post","healthpostdispensary","KWAMI","GERKWAMI","gombe_kwami"
"11191",455,"sltl","JAURO ISA Health Post","healthpostdispensary","JURARA","JAURO ISA","gombe_kwami"
"11192",455,"mduw","DUKUL Health Post","healthpostdispensary","DUKUL","DUKUL","gombe_kwami"
"11193",455,"xgyt","GADAM Health Post","healthpostdispensary","GADAM",NA,"gombe_kwami"
"11194",455,"tvri","GAFARA GALADIMA","healthpostdispensary","DUKUL GAFARA GALADIM",NA,"gombe_kwami"
"11195",456,"ulzj","SIRI JALO DISPENSARY","healthpostdispensary","GANDON MODIBBO","","sokoto_kware"
"11196",456,"hrwy","RUGGAR LIMAN DISPENSARY","healthpostdispensary","MORE","","sokoto_kware"
"11197",456,"cybc","T/GALADIMA DISPENSARY","healthpostdispensary","SABON BIRNI G/KAURA","","sokoto_kware"
"11198",456,"kcwj","GIDAN MAIKARA DISPENSARY","healthpostdispensary","HAMMA ALI","","sokoto_kware"
"11199",456,"srtz","HAUSAWA DISPENSARY","healthpostdispensary","HAMMA ALI","","sokoto_kware"
"11200",456,"dwhu","TSAKI COMMUNITY DISPENSARY","healthpostdispensary","TSAKI","","sokoto_kware"
"11201",456,"gayh","IHI DISPENSARY","healthpostdispensary","SABON BIRNI","","sokoto_kware"
"11202",456,"bcym","FEDERAL SCIENCE SCHOOL CLINIC","healthpostdispensary","MORE","","sokoto_kware"
"11203",456,"lwsg","RUNJI DISPENSARY","healthpostdispensary","MORE","","sokoto_kware"
"11204",456,"cajz","WALLAKAE DISPENSARY","healthpostdispensary","TSAKI","","sokoto_kware"
"11205",456,"bzkf","KARANDAI DISPENSARY","healthpostdispensary","HAMMA ALI","","sokoto_kware"
"11206",456,"gbav","LEMI DISPENSARY","healthpostdispensary","BASANSAN","","sokoto_kware"
"11207",456,"grze","DURBAWA UPGRADED DISPENSARY","healthpostdispensary","DURBAWA","","sokoto_kware"
"11208",456,"pocl","ZAMMAU DISPENSARY","healthpostdispensary","TSAKI","","sokoto_kware"
"11209",456,"suby","COMPREHENSIVE HEALTH Centre KWARE","comprehensivehealthcentre","BANKANU","","sokoto_kware"
"11210",457,"ubzh","Yimirdlalang Dispensary","healthpostdispensary","Yimir","Yimir","borno_kwaya_kusar"
"11211",457,"jqdl","Dayar Dispensary","healthpostdispensary","Kubukur","Dayar","borno_kwaya_kusar"
"11212",457,"lnor","Bila Gasi Dispensary","healthpostdispensary","Bila Gasi","Bila Gasi","borno_kwaya_kusar"
"11213",457,"dzxq","Gadam Health Clinic","primaryhealthclinic","Kwaya/Gadam","Kwaya/Gadam","borno_kwaya_kusar"
"11214",457,"shpm","Guba Dispensary","healthpostdispensary","Kwaya/Guba","Kwaya/Guba","borno_kwaya_kusar"
"11215",457,"bklp","Pessingo Dispensary","healthpostdispensary","Wada","Pessingo","borno_kwaya_kusar"
"11216",457,"dsvn","Kwaya MCH","maternity","Kwaya","Kwaya","borno_kwaya_kusar"
"11217",457,"ijpe","Yimirdlalang Dispensary","healthpostdispensary","Yimirdlalang","Yimirdlalang","borno_kwaya_kusar"
"11218",457,"bees","Peta Dispensary","healthpostdispensary","Peta","Peta","borno_kwaya_kusar"
"11219",457,"vdsz","Kogu Dispensary","healthpostdispensary","Wada","Kogu","borno_kwaya_kusar"
"11220",457,"vxhf","Gondi Dispensary","primaryhealthclinic","Wandali","Gondi","borno_kwaya_kusar"
"11221",457,"vxig","Wawa Dispensary","healthpostdispensary","Wawa","Wawa","borno_kwaya_kusar"
"11222",457,"mmzn","Gadam Health Clinic","primaryhealthclinic","Kwaya Kusar","Gadam","borno_kwaya_kusar"
"11223",457,"weyh","Kwaya MCH","maternity","Kwaya Kusar","Kwaya Kusar","borno_kwaya_kusar"
"11224",457,"tpau","General Hospital Kwaya","generalhospital","Kwaya Kusar","Kwaya Kusar","borno_kwaya_kusar"
"11225",457,"ulpr","Pessingo Dispensary","healthpostdispensary","Wada","Wada","borno_kwaya_kusar"
"11226",457,"oasg","Kwaya General Hospital","generalhospital","Kwaya","Kwaya","borno_kwaya_kusar"
"11227",457,"oouc","Dayar Dispensary","healthpostdispensary","Kubukur","Kubukur","borno_kwaya_kusar"
"11228",457,"ulzb","Billa Gusi Dispensary","healthpostdispensary","Billa/Gusi","Billa Gusi","borno_kwaya_kusar"
"11229",457,"llky","Wandali Dispensary","healthpostdispensary","Gondi","Gondi","borno_kwaya_kusar"
"11230",457,"anwp","Kogu Dispensary","healthpostdispensary","Wada","Wada","borno_kwaya_kusar"
"11231",457,"zwxq","Kurba Gayi Dispensary","healthpostdispensary","Kurba Gayi","Kurba Gayi","borno_kwaya_kusar"
"11232",458,"mcjg","PHC WADATA","primaryhealthcarecentre","CHIROMA","LAFIA","nasarawa_lafia"
"11233",458,"govh","PHC KAYARDA","primaryhealthclinic","AGYARAGON TOFA","KAYARDA","nasarawa_lafia"
"11234",458,"rrzb","PHC AGARAGON TOFA","primaryhealthclinic","AGARAGON TOFA","AGARAGON TOFA","nasarawa_lafia"
"11235",458,"kzig","PHC ALAKIO","primaryhealthclinic","AKURBA","ALAKIO","nasarawa_lafia"
"11236",458,"svrf","PHC IGIBI","primaryhealthclinic","MAKAMA","IGIBI","nasarawa_lafia"
"11237",458,"auje","PHC MANA EMIRS PALACE","primaryhealthclinic","MAKAMA","LAFIA","nasarawa_lafia"
"11238",458,"rkub","PHC TUDUN AMBA","primaryhealthcarecentre","ZANWA/WORKERS VILL.","PHC TUDUN AMBA","nasarawa_lafia"
"11239",458,"gckl","PHC ANGUWAN N TONI","primaryhealthcarecentre","ZANWA","N TONI","nasarawa_lafia"
"11240",458,"nblv","PHC TUDUN GWANDA","primaryhealthcarecentre","GAYAM","PHC TUDUN GWANDA","nasarawa_lafia"
"11241",458,"uhct","PHC ANGUWA RERE","primaryhealthclinic","AKURBA","RERE","nasarawa_lafia"
"11242",458,"uhrr","PHC KURMIN KIRI","primaryhealthcarecentre","AKURBA/KURMIN KIKI","KURMIN KIRI","nasarawa_lafia"
"11243",458,"gqkg","LAFIA EAST SABON KASUWA","primaryhealthcarecentre","CHIROMA","LAFIA EAST SABON KAS","nasarawa_lafia"
"11244",458,"hdbi","PHC AGBA","primaryhealthclinic","MAKAMA","AGBA","nasarawa_lafia"
"11245",458,"latf","PHC TUDUN UKPY","primaryhealthcarecentre","AGYARAGON TOFA","TUDUN UKPY","nasarawa_lafia"
"11246",459,"djwr","LAGELU LGA MINI-CLINIC (FOR AGED AND WIDOWS) ; IYA","primaryhealthclinic","4","IYANA-OFFA","oyo_lagelu"
"11247",459,"sfpo","AJOKE MATERNITY HOSPITAL; TEXACO FILLING STATION; ","maternity","5","TEXACO FILLING STATI","oyo_lagelu"
"11248",459,"bobm","IYANA-OORE Primary Health  CENTRE;  IYANA-OORE","primaryhealthcarecentre","2","IYANA-OORE","oyo_lagelu"
"11249",459,"zvzg","BOLLIES MATERNITY HOSPITAL; 7UP AREA; KAJOLA; IBAD","maternity","5","7UP AREA/KAJOLA; IBA","oyo_lagelu"
"11250",459,"syoy","ODO-OBA Primary Health  CLINIC; AKINSAWE ROAD; ODO","primaryhealthclinic","7","ODO-OBA","oyo_lagelu"
"11251",459,"mhal","ALAPE Primary Health  CLINIC; ALAPE","primaryhealthclinic","11","ALAPE","oyo_lagelu"
"11252",459,"rszb","IDERA HOSPITAL; LALUPON","specialisthospital","7","LALUPON","oyo_lagelu"
"11253",459,"ugke","GENERAL HOSPITAL; LAGUN","generalhospital","4","LAGUN","oyo_lagelu"
"11254",459,"fyyo","KAY-KAY SPECIALIST HOSPITAL; AKOBO","specialisthospital","1","AKOBO","oyo_lagelu"
"11255",459,"lwye","FLORISH BLOSSOM HOSPITAL; OFF IWO-IBADAN ROAD; ILE","specialisthospital","4","ILE-IGBON","oyo_lagelu"
"11256",459,"ptiv","MICHEAL BELLA SPECIALITS HOSPITAL; AKOBO","specialisthospital","1","AKOBO","oyo_lagelu"
"11257",459,"nefu","CHRISBO MEDICAL CENTRE; ALEGONGO","specialisthospital","1","ALEGONGO/AKOBO","oyo_lagelu"
"11258",459,"npmg","CALVARY LOVE MEDICAL CENTRE; AKOBO","specialisthospital","1","AKOBO","oyo_lagelu"
"11259",459,"dkop","GBAGI Primary Health  CLINIC; OLORUNDA-ABAA ROAD; ","primaryhealthclinic","1","GBAGI/ILUPEJU","oyo_lagelu"
"11260",459,"goea","AANU-OLUWA HOSPITAL; EJIOKU","specialisthospital","4","EJIOKU","oyo_lagelu"
"11261",459,"fedu","FAKEYE Primary Health  CLINIC; OLOWODE ROAD; FAKEY","primaryhealthclinic","11","FAKEYE","oyo_lagelu"
"11262",459,"egzk","INTERLAND CONSULTANT CLINIC; GENERAL GAS; AKOBO","primaryhealthclinic","1","AKOBO","oyo_lagelu"
"11263",459,"plwh","ALEGONGO Primary Health  CLINIC; ALONG AKOBO/OJU-I","primaryhealthcarecentre","1","ALEGONGO","oyo_lagelu"
"11264",459,"cwlv","BAMBY HOSPITAL; AKOBO","specialisthospital","1","AKOBO","oyo_lagelu"
"11265",459,"rdeb","ABIGOIL MATERNITY; AKOBO","maternity","1","AKOBO","oyo_lagelu"
"11266",459,"muat","J. ROHI SPECIALIST HOSPITAL; AKOBO","specialisthospital","1","AKOBO","oyo_lagelu"
"11267",459,"tpgg","ADEWUMI MEDICAL CENTRE; AKOBO","specialisthospital","1","AKOBO","oyo_lagelu"
"11268",459,"gmre","MANIA HOSPITAL; ALEGONGO","specialisthospital","1","ALEGONGO","oyo_lagelu"
"11269",459,"kwfi","EL-SHADDAI MEDICAL CENTRE; AKOBO","specialisthospital","1","AKOBO","oyo_lagelu"
"11270",460,"gmex","OLOWOGBOWO","primaryhealthcarecentre","OLOWOGBOWO","OLOWOGBOWO","lagos_lagos_island"
"11271",460,"frjp","ZENITH PHC","wardmodelphccentre","IGA-IDUNGARAN","IGA-IDUNGARAN","lagos_lagos_island"
"11272",460,"xxcj","MARINA MEDICAL Centre","specialisthospital","MARINA","MARINA","lagos_lagos_island"
"11273",460,"vfnv","CITY HALL","primaryhealthcarecentre","G",NA,"lagos_lagos_island"
"11274",460,"zggl","IRAYE DENTAL CLINIC","dentalclinic","IGBOSERE","CAMPUS SQ","lagos_lagos_island"
"11275",460,"aycn","BELMOT DENTAL & EYE CLINIC","specialisthospital","MARTIN ST","BROAD ST","lagos_lagos_island"
"11276",460,"rbbq","TEBOREE CLINIC","specialisthospital","TOKUNBO","TOKUNBO","lagos_lagos_island"
"11277",460,"xjot","LONGING MEDICAL Centre","specialisthospital","JANKARA","JANKARA","lagos_lagos_island"
"11278",460,"ytts","FREEMAN","primaryhealthclinic","FREEMAN","FREEMAN","lagos_lagos_island"
"11279",460,"kqoj","OMNI MEDICAL Centre & ADVANCED FERTILITY CLINIC","specialisthospital","ONIKAN","ONIKAN","lagos_lagos_island"
"11280",460,"fjsn","PHASE III PHC","primaryhealthclinic","ADENIJI ADELE","ADENIJI ADELE","lagos_lagos_island"
"11281",460,"iadh","MOSHOPE CLINIC LTD","specialisthospital","BROAD ST","BROAD ST","lagos_lagos_island"
"11282",460,"qycg","LAFIAJI","primaryhealthcarecentre","A",NA,"lagos_lagos_island"
"11283",460,"fxyq","FIRST CONSULTANCY MEDICAL Centre","specialisthospital","OBALENDE","","lagos_lagos_island"
"11284",460,"tkui","LITTLE WAY CLINIC","specialisthospital","MOSHALASI","OBALENDE","lagos_lagos_island"
"11285",460,"gdmg","STAFF CLINIC","primaryhealthclinic","ISA ELE EKO","ISA ELE EKO","lagos_lagos_island"
"11286",460,"hbty","MACY Health Post","healthpostdispensary","MACY","MACY","lagos_lagos_island"
"11287",460,"vbyg","LEO SPECIALIST HOSPITAL","specialisthospital","BALOGUN","","lagos_lagos_island"
"11288",460,"smnt","TIWODOLA CLINICS","specialisthospital","MOLONEY","OBALENDE","lagos_lagos_island"
"11289",460,"toor","MOUNT SINAI SPECIALIST HOSPITAL","specialisthospital","ONIKAN","ONIKAN","lagos_lagos_island"
"11290",460,"aoqf","AJIKE-SANDA MEMORIAL MEDICAL Centre","specialisthospital","ADENIJI ADELE","ADENIJI ADELE","lagos_lagos_island"
"11291",460,"vfxu","ST LOUISE CLINIC","specialisthospital","ABIBU OKI","BROAD ST","lagos_lagos_island"
"11292",460,"wvli","GORODOM  Health Post","healthpostdispensary","OLUSI","OLUSI","lagos_lagos_island"
"11293",460,"jyfl","ABB SPECIALIST CLINIC","specialisthospital","TINUBU SQ","","lagos_lagos_island"
"11294",460,"eyld","OKO-AWO PHC","primaryhealthcarecentre","OKO -AWO","OKO-AWO","lagos_lagos_island"
"11295",460,"jtwy","ARIN OLOYA  HEALTH  DISPENSARY","healthpostdispensary","ARIN OLOYA","ARIN OLOYA","lagos_lagos_island"
